tool_name,arg_category,source_file,request_idx,rep,observed_elapsed,measured_elapsed,effective_elapsed,timing_source,had_summarization,output_length,output_preview,error,args_json
extract_excel_content,local.xlsx,L2_27_1_0410,27,1,0.025697708129882812,0.0,0.0,none,False,,,local file missing: extracted_zip/Applicants.xlsx,"{""document_path"": ""extracted_zip/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,43,1,0.04598212242126465,0.0,0.0,none,False,,,local file missing: extracted_content/Applicants.xlsx,"{""document_path"": ""extracted_content/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,52,1,0.0007467269897460938,0.0,0.0,none,False,,,local file missing: data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx,"{""document_path"": ""data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,27,1,0.025697708129882812,0.0,0.0,none,False,,,local file missing: extracted_zip/Applicants.xlsx,"{""document_path"": ""extracted_zip/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,43,1,0.04598212242126465,0.0,0.0,none,False,,,local file missing: extracted_content/Applicants.xlsx,"{""document_path"": ""extracted_content/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,52,1,0.0007467269897460938,0.0,0.0,none,False,,,local file missing: data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx,"{""document_path"": ""data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,27,2,0.025697708129882812,0.0,0.0,none,False,,,local file missing: extracted_zip/Applicants.xlsx,"{""document_path"": ""extracted_zip/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,43,2,0.04598212242126465,0.0,0.0,none,False,,,local file missing: extracted_content/Applicants.xlsx,"{""document_path"": ""extracted_content/Applicants.xlsx""}"
extract_excel_content,local.xlsx,L2_27_1_0410,52,2,0.0007467269897460938,0.0,0.0,none,False,,,local file missing: data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx,"{""document_path"": ""data/gaia/2023/validation/bfcd99e1-0690-4b53-a85c-0174a8629083/Applicants.xlsx""}"
extract_excel_content,local.xls,L3_6_0_0505,12,1,0.15943503379821777,0.0,0.0,none,False,,,local file missing: data/gaia/2023/validation/extracted_files/food_duplicates.xls,"{""document_path"": ""data/gaia/2023/validation/extracted_files/food_duplicates.xls""}"
extract_excel_content,local.xls,L3_6_0_0505,28,1,0.06723475456237793,0.0,0.0,none,False,,,local file missing: data/gaia/2023/validation/extracted_files/food_duplicates.xls,"{""document_path"": ""data/gaia/2023/validation/extracted_files/food_duplicates.xls""}"
