tool_name,arg_category,source_file,request_idx,rep,observed_elapsed,measured_elapsed,effective_elapsed,timing_source,had_summarization,output_length,output_preview,error,args_json
search_archived_webpage,archived,L2_20_0_0404,4,1,11.66246747970581,0.5696579217910767,0.5696579217910767,full,False,135,,,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/The_Lord_of_the_Rings""}"
search_archived_webpage,archived,L2_20_0_0404,9,1,10.674271583557129,0.5158348039258271,0.5158348039258271,full,False,136,,,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_21_0_0412,2,1,10.668344259262085,0.5076966029591858,0.5076966029591858,full,False,117,,,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,6,1,5.635464668273926,0.5005134060047567,0.5005134060047567,full,False,117,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,8,1,10.610474586486816,0.4726726091466844,0.4726726091466844,full,False,123,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus/""}"
search_archived_webpage,archived,L2_21_0_0412,34,1,10.075739622116089,1.5065874620340765,1.5065874620340765,full,False,117,,,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,37,1,5.645526885986328,0.5159474730025977,0.5159474730025977,full,False,117,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,38,1,7.261319637298584,10.573952052975073,10.573952052975073,full,False,122,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus""}"
search_archived_webpage,archived,L2_61_0_0410,22,1,10.646698474884033,10.619647537823766,10.619647537823766,full,False,124,,,"{""date"": ""20230831"", ""url"": ""https://en.wikipedia.org/wiki/Carl_Nebel""}"
search_archived_webpage,archived,L2_65_2_0404,49,1,2.536756992340088,0.5364016038365662,0.5364016038365662,full,False,123,,,"{""date"": ""20210101"", ""url"": ""https://en.wikipedia.org/wiki/Greenland""}"
search_archived_webpage,archived,L3_13_0_0410,4,1,11.623040437698364,10.029621541965753,10.029621541965753,full,False,162,,,"{""date"": ""20121231"", ""url"": ""https://en.wikipedia.org/wiki/Penguin""}"
search_archived_webpage,archived,L2_20_0_0404,4,2,11.66246747970581,0.5508766379207373,0.5508766379207373,full,False,135,,,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/The_Lord_of_the_Rings""}"
search_archived_webpage,archived,L2_20_0_0404,9,2,10.674271583557129,8.461310317041352,8.461310317041352,full,False,192,,,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_21_0_0412,8,2,10.610474586486816,0.5032638050615788,0.5032638050615788,full,False,166,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus/""}"
search_archived_webpage,archived,L2_21_0_0412,38,2,7.261319637298584,10.520772981923074,10.520772981923074,full,False,122,,,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus""}"
search_archived_webpage,archived,L2_61_0_0410,22,2,10.646698474884033,0.36796259600669146,0.36796259600669146,full,False,82,,,"{""date"": ""20230831"", ""url"": ""https://en.wikipedia.org/wiki/Carl_Nebel""}"
search_archived_webpage,archived,L2_65_2_0404,49,2,2.536756992340088,0.2648505760007538,0.2648505760007538,full,False,82,,,"{""date"": ""20210101"", ""url"": ""https://en.wikipedia.org/wiki/Greenland""}"
search_archived_webpage,archived,L3_13_0_0410,4,2,11.623040437698364,0.2696850009961054,0.2696850009961054,full,False,82,,,"{""date"": ""20121231"", ""url"": ""https://en.wikipedia.org/wiki/Penguin""}"
search_archived_webpage,archived,L2_20_0_0404,4,3,11.66246747970581,5.712839032988995,5.712839032988995,full,False,190,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/The_Lord_of_the_Rings""}"
search_archived_webpage,archived,L2_20_0_0404,9,3,10.674271583557129,2.8030478010186926,2.8030478010186926,full,False,192,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_21_0_0412,6,3,5.635464668273926,1.0213783890358172,1.0213783890358172,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,2,3,10.668344259262085,2.731464952987153,2.731464952987153,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,8,3,10.610474586486816,1.1586751390132122,1.1586751390132122,full,False,166,"(True, 'The archived version of the url ",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus/""}"
search_archived_webpage,archived,L2_21_0_0412,34,3,10.075739622116089,0.4801763910218142,0.4801763910218142,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,37,3,5.645526885986328,0.5220167470397428,0.5220167470397428,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,38,3,7.261319637298584,10.576651740993839,10.576651740993839,full,False,122,"(False, 'The url https://www.virtueresta",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/menus""}"
search_archived_webpage,archived,L2_61_0_0410,22,3,10.646698474884033,4.303261768014636,4.303261768014636,full,False,168,"(True, 'The archived version of the url ",,"{""date"": ""20230831"", ""url"": ""https://en.wikipedia.org/wiki/Carl_Nebel""}"
search_archived_webpage,archived,L2_65_2_0404,49,3,2.536756992340088,5.88167400698876,5.88167400698876,full,False,166,"(True, 'The archived version of the url ",,"{""date"": ""20210101"", ""url"": ""https://en.wikipedia.org/wiki/Greenland""}"
search_archived_webpage,archived,L3_13_0_0410,4,3,11.623040437698364,2.7325123110204004,2.7325123110204004,full,False,161,"(True, 'The archived version of the url ",,"{""date"": ""20121231"", ""url"": ""https://en.wikipedia.org/wiki/Penguin""}"
search_archived_webpage,archived,L2_21_0_0412,2,3,10.668344259262085,0.2539091170183383,0.2539091170183383,full,False,82,"(False, 'An unexpected error occurred: E",,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,6,3,5.635464668273926,0.252284433983732,0.252284433983732,full,False,82,"(False, 'An unexpected error occurred: E",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,34,3,10.075739622116089,0.25988591101486236,0.25988591101486236,full,False,82,"(False, 'An unexpected error occurred: E",,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0412,37,3,5.645526885986328,0.249245565966703,0.249245565966703,full,False,82,"(False, 'An unexpected error occurred: E",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_20_0_0412,3,1,10.644941329956055,3.775660588988103,3.775660588988103,full,False,233,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/w/index.php?title=The_Lord_of_the_Rings&oldid=1163506459""}"
search_archived_webpage,archived,L2_20_0_0412,4,1,10.592005252838135,2.3706098259426653,2.3706098259426653,full,False,233,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/w/index.php?title=The_Lord_of_the_Rings&oldid=1164078531""}"
search_archived_webpage,archived,L2_20_0_0412,5,1,10.815232992172241,1.0401379839750007,1.0401379839750007,full,False,233,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/w/index.php?title=The_Lord_of_the_Rings&oldid=1164617109""}"
search_archived_webpage,archived,L2_20_0_0412,6,1,5.433204650878906,5.870540798990987,5.870540798990987,full,False,233,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/w/index.php?title=The_Lord_of_the_Rings&oldid=1164617194""}"
search_archived_webpage,archived,L2_20_0_0412,47,1,6.730563163757324,8.577715132036246,8.577715132036246,full,False,190,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/The_Lord_of_the_Rings""}"
search_archived_webpage,archived,L2_20_0_0412,64,1,10.623943567276001,3.0872428190195933,3.0872428190195933,full,False,192,"(True, 'The archived version of the url ",,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_20_0_0412,65,1,5.693338871002197,1.312976537970826,1.312976537970826,full,False,192,"(True, 'The archived version of the url ",,"{""date"": ""20230704"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_20_0_0412,66,1,2.6496448516845703,0.9968154919333756,0.9968154919333756,full,False,192,"(True, 'The archived version of the url ",,"{""date"": ""20230702"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}"
search_archived_webpage,archived,L2_21_0_0404,6,1,0.5740025043487549,1.222636187914759,1.222636187914759,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210421"", ""url"": ""https://www.virtuerestaurant.com/""}"
search_archived_webpage,archived,L2_21_0_0404,11,1,0.6105010509490967,3.0457174979383126,3.0457174979383126,full,False,154,"(True, 'The archived version of the url ",,"{""date"": ""20210322"", ""url"": ""https://www.virtuerestaurant.com/""}"
