tool_name,arg_category,source_file,request_idx,rep,observed_elapsed,measured_elapsed,effective_elapsed,timing_source,had_summarization,output_length,output_preview,error,args_json
search_google,query,L1_0_0_0412,3,1,0.3390159606933594,0.3546361809130758,0.3546361809130758,full,False,1594,,,"{""num_result_pages"": 1, ""query"": ""Moon Wikipedia""}"
search_google,query,L1_0_0_0412,37,1,0.3120722770690918,0.356965621933341,0.356965621933341,full,False,2268,,,"{""num_result_pages"": 1, ""query"": ""Eliud Kipchoge marathon pace""}"
search_google,query,L1_11_0_0404,10,1,0.5007462501525879,0.26147767901420593,0.26147767901420593,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,10,1,0.4176368713378906,0.30428176699206233,0.30428176699206233,full,False,2662,,,"{""num_result_pages"": 1, ""query"": ""weight of a bag of potatoes""}"
search_google,query,L1_11_0_0404,12,1,0.27918076515197754,0.24121350492350757,0.24121350492350757,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,13,1,0.2648749351501465,0.2598409289494157,0.2598409289494157,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,14,1,0.26708197593688965,0.22347972518764436,0.22347972518764436,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,15,1,0.2868630886077881,0.22439741319976747,0.22439741319976747,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,16,1,0.2517695426940918,0.2142555119935423,0.2142555119935423,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
search_google,query,L1_11_0_0404,17,1,0.25387072563171387,0.3079463541507721,0.3079463541507721,full,False,2327,,,"{""num_result_pages"": 1, ""query"": ""average weight of a potato""}"
