request_idx,tool_name,args_json,observed_elapsed
2,search_wiki_revisions,"{""entity"": ""The Lord of the Rings"", ""month"": 7, ""year"": 2023}",0.09675335884094238
3,search_google,"{""num_result_pages"": 1, ""query"": ""The Lord of the Rings Wikipedia page July 3, 2023""}",0.41609764099121094
4,search_archived_webpage,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/The_Lord_of_the_Rings""}",11.66246747970581
8,search_wiki_revisions,"{""entity"": ""A Song of Ice and Fire"", ""month"": 7, ""year"": 2023}",0.08598065376281738
9,search_archived_webpage,"{""date"": ""20230703"", ""url"": ""https://en.wikipedia.org/wiki/A_Song_of_Ice_and_Fire""}",10.674271583557129
12,execute_code,"{""code"": ""import requests, json, time, sys, urllib.parse\\n\\ndef get_revision_id(title, timestamp):\\n    # timestamp format YYYY-MM-DDTHH:MM:SSZ\\n    params = {\\n        'action': 'query',\\n        'format': 'json',\\n        'prop': 'revisions',\\n        'titles': title,\\n        'rvlimit': 1,\\n        'rvstart': timestamp,\\n        'rvdir': 'older',\\n        'rvprop': 'ids|timestamp',\\n    }\\n    url = 'https://en.wikipedia.org/w/api.php'\\n    r = requests.get(url, params=params)\\n    data = r.json()\\n    pages = data['query']['pages']\\n    page = next(iter(pages.values()))\\n    revs = page.get('revisions')\\n    if not revs:\\n        return None\\n    return revs[0]['revid']\\n\\ndef get_links(title, oldid=None):\\n    # returns set of linked page titles (excluding namespace other than 0)\\n    links = set()\\n    cont = None\\n    while True:\\n        params = {\\n            'action': 'parse',\\n            'format': 'json',\\n            'prop': 'links',\\n            'page': title,\\n            'redirects': True,\\n        }\\n        if oldid:\\n            params['oldid'] = oldid\\n        if cont:\\n            params.update(cont)\\n        r = requests.get('https://en.wikipedia.org/w/api.php', params=params)\\n        data = r.json()\\n        if 'error' in data:\\n            print('Error', data['error'])\\n            break\\n        for link in data['parse']['links']:\\n            if link.get('ns') == 0:  # main namespace\\n                links.add(link['*'])\\n        if 'continue' in data:\\n            cont = data['continue']\\n        else:\\n            break\\n    return links\\n\\n# get revision ids for July 3 2023 (use end of day)\\ntimestamp = '2023-07-03T23:59:59Z'\\ntitle_lotr = 'The Lord of the Rings (novel)'\\ntitle_asoiaf = 'A Song of Ice and Fire'\\nrev_lotr = get_revision_id(title_lotr, timestamp)\\nrev_asoiaf = get_revision_id(title_asoiaf, timestamp)\\nprint('rev ids', rev_lotr, rev_asoiaf)\\n\\nlinks_lotr = get_links(title_lotr, rev_lotr)\\nlinks_asoiaf = get_links(title_asoiaf, rev_asoiaf)\\nprint('Lord links count', len(links_lotr))\\nprint('ASOIAF links count', len(links_asoiaf))\\n# find direct link\\nif title_asoiaf in links_lotr:\\n    print('Direct link found')\\n# find common intermediate where Lord links to X and X links to ASOIAF\\ncommon = []\\nfor inter in links_lotr:\\n    # get links of intermediate (limit to maybe first few to avoid huge)\\n    rev_inter = get_revision_id(inter, timestamp)\\n    if rev_inter is None:\\n        continue\\n    links_inter = get_links(inter, rev_inter)\\n    if title_asoiaf in links_inter:\\n        common.append(inter)\\n        break\\nprint('found intermediate', common[:5])\\n""}",0.0011174678802490234
13,execute_code,"{""code"": ""import requests, time\\n\\nHEADERS = {'User-Agent': 'Mozilla/5.0 (compatible; Bot/0.1)'}\\n\\ndef get_revision_id(title, timestamp):\\n    params = {\\n        'action': 'query',\\n        'format': 'json',\\n        'prop': 'revisions',\\n        'titles': title,\\n        'rvlimit': 1,\\n        'rvstart': timestamp,\\n        'rvdir': 'older',\\n        'rvprop': 'ids|timestamp',\\n    }\\n    r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n    r.raise_for_status()\\n    data = r.json()\\n    pages = data['query']['pages']\\n    page = next(iter(pages.values()))\\n    revs = page.get('revisions')\\n    if not revs:\\n        return None\\n    return revs[0]['revid']\\n\\ndef get_links(title, oldid=None):\\n    links = set()\\n    cont = None\\n    while True:\\n        params = {\\n            'action': 'parse',\\n            'format': 'json',\\n            'prop': 'links',\\n            'page': title,\\n            'redirects': True,\\n        }\\n        if oldid:\\n            params['oldid'] = oldid\\n        if cont:\\n            params.update(cont)\\n        r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n        r.raise_for_status()\\n        data = r.json()\\n        if 'error' in data:\\n            print('Error', data['error'])\\n            break\\n        for link in data['parse']['links']:\\n            if link.get('ns') == 0:\\n                links.add(link['*'])\\n        if 'continue' in data:\\n            cont = data['continue']\\n        else:\\n            break\\n    return links\\n\\ntimestamp = '2023-07-03T23:59:59Z'\\ntitle_lotr = 'The Lord of the Rings (novel)'\\ntitle_asoiaf = 'A Song of Ice and Fire'\\nrev_lotr = get_revision_id(title_lotr, timestamp)\\nrev_asoiaf = get_revision_id(title_asoiaf, timestamp)\\nprint('rev ids', rev_lotr, rev_asoiaf)\\n\\nlinks_lotr = get_links(title_lotr, rev_lotr)\\nlinks_asoiaf = get_links(title_asoiaf, rev_asoiaf)\\nprint('Lord links count', len(links_lotr))\\nprint('ASOIAF links count', len(links_asoiaf))\\nprint('Direct link?', title_asoiaf in links_lotr)\\n# find common intermediate (one hop each side)\\ncommon = []\\nfor inter in links_lotr:\\n    rev_inter = get_revision_id(inter, timestamp)\\n    if not rev_inter:\\n        continue\\n    links_inter = get_links(inter, rev_inter)\\n    if title_asoiaf in links_inter:\\n        common.append(inter)\\n        break\\nprint('found intermediate', common)\\n""}",0.0008568763732910156
14,execute_code,"{""code"": ""import requests\\nHEADERS = {'User-Agent': 'Mozilla/5.0 (compatible; Bot/0.1)'}\\n\\ndef get_revision_id(title, timestamp):\\n    params = {\\n        'action': 'query',\\n        'format': 'json',\\n        'prop': 'revisions',\\n        'titles': title,\\n        'rvlimit': 1,\\n        'rvstart': timestamp,\\n        'rvdir': 'older',\\n        'rvprop': 'ids|timestamp',\\n    }\\n    r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n    r.raise_for_status()\\n    data = r.json()\\n    page = next(iter(data['query']['pages'].values()))\\n    revs = page.get('revisions')\\n    return revs[0]['revid'] if revs else None\\n\\ndef get_links_by_title(title, oldid=None):\\n    links = set()\\n    cont = None\\n    while True:\\n        params = {\\n            'action': 'parse',\\n            'format': 'json',\\n            'prop': 'links',\\n            'redirects': True,\\n        }\\n        if oldid:\\n            params['oldid'] = oldid\\n        else:\\n            params['page'] = title\\n        if cont:\\n            params.update(cont)\\n        r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n        r.raise_for_status()\\n        data = r.json()\\n        if 'error' in data:\\n            print('Error', data['error'])\\n            break\\n        for link in data['parse']['links']:\\n            if link.get('ns') == 0:\\n                links.add(link['*'])\\n        if 'continue' in data:\\n            cont = data['continue']\\n        else:\\n            break\\n    return links\\n\\ntimestamp = '2023-07-03T23:59:59Z'\\ntitle_lotr = 'The Lord of the Rings (novel)'\\ntitle_asoiaf = 'A Song of Ice and Fire'\\nrev_lotr = get_revision_id(title_lotr, timestamp)\\nrev_asoiaf = get_revision_id(title_asoiaf, timestamp)\\nprint('rev ids', rev_lotr, rev_asoiaf)\\n\\nlinks_lotr = get_links_by_title(title_lotr, rev_lotr)\\nlinks_asoiaf = get_links_by_title(title_asoiaf, rev_asoiaf)\\nprint('Lord links', len(links_lotr))\\nprint('ASOIAF links', len(links_asoiaf))\\nprint('Direct?', title_asoiaf in links_lotr)\\n# find 2-step path: Lord -> X -> ASOIAF\\nintermediate = None\\nfor x in links_lotr:\\n    rev_x = get_revision_id(x, timestamp)\\n    if not rev_x:\\n        continue\\n    links_x = get_links_by_title(x, rev_x)\\n    if title_asoiaf in links_x:\\n        intermediate = x\\n        break\\nprint('intermediate', intermediate)\\n""}",0.0010104179382324219
15,execute_code,"{""code"": ""import requests, json\\nHEADERS = {'User-Agent': 'Mozilla/5.0 (compatible; Bot/0.1)'}\\n\\ndef get_page_info(title):\\n    params = {'action':'query','format':'json','titles':title,'prop':'info','redirects':''}\\n    r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n    return r.json()\\n\\nprint(json.dumps(get_page_info('The Lord of the Rings (novel)'), indent=2)[:500])\\n""}",0.0010106563568115234
16,execute_code,"{""code"": ""import requests, re, html\\nHEADERS = {'User-Agent': 'Mozilla/5.0 (compatible; Bot/0.1)'}\\n\\ndef get_links_from_revision(title, rev_id):\\n    links = set()\\n    cont = None\\n    while True:\\n        params = {\\n            'action': 'parse',\\n            'format': 'json',\\n            'prop': 'links',\\n            'oldid': rev_id,\\n            'redirects': True,\\n        }\\n        if cont:\\n            params.update(cont)\\n        r = requests.get('https://en.wikipedia.org/w/api.php', params=params, headers=HEADERS)\\n        r.raise_for_status()\\n        data = r.json()\\n        for link in data['parse']['links']:\\n            if link.get('ns') == 0:\\n                links.add(link['*'])\\n        if 'continue' in data:\\n            cont = data['continue']\\n        else:\\n            break\\n    return links\\n\\ntimestamp='2023-07-03T23:59:59Z'\\n# get revision id for The Lord of the Rings (the main page) not novel\\n\\ndef get_rev(title):\\n    params={'action':'query','format':'json','prop':'revisions','titles':title,'rvlimit':1,'rvstart':timestamp,'rvdir':'older','rvprop':'ids'}\\n    r=requests.get('https://en.wikipedia.org/w/api.php',params=params,headers=HEADERS)\\n    r.raise_for_status()\\n    data=r.json()\\n    page=next(iter(data['query']['pages'].values()))\\n    revs=page.get('revisions')\\n    return revs[0]['revid'] if revs else None\\n\\nrev_lotr=get_rev('The Lord of the Rings')\\nrev_asoiaf=get_rev('A Song of Ice and Fire')\\nprint('rev ids', rev_lotr, rev_asoiaf)\\nlinks_lotr=get_links_from_revision('The Lord of the Rings', rev_lotr)\\nlinks_asoiaf=get_links_from_revision('A Song of Ice and Fire', rev_asoiaf)\\nprint('link counts', len(links_lotr), len(links_asoiaf))\\n# find direct\\nprint('direct?', 'A Song of Ice and Fire' in links_lotr)\\n# find common one-step intermediate\\ncommon = links_lotr.intersection(links_asoiaf)\\nprint('common count', len(common))\\n# show some common examples\\nprint(list(common)[:20])\\n""}",0.0011353492736816406
